0	LEFT_BRACKET	1
1	MINUS	2
1	DIGIT	3
2	DIGIT	3
3	COMMA	6
3	DIGIT	4
4	COMMA	6
4	DIGIT	5
5	COMMA	6
6	DIGIT	7
7	DIGIT	8
8	DIGIT	9
9	COMMA	6
4	DIGIT	10
10	DIGIT	10
9	RIGHT_BRACKET	10
5	RIGHT_BRACKET	10
10	RIGHT_BRACKET	10
3	RIGHT_BRACKET	10
10	AS	10
