0	LEFT_BRACKET	1
1	ALPHA	2
2	COLON	3
3	ALPHA|DIGIT	4
4	ALPHA|DIGIT	4
4	DOT	5
5	ALPHA|DIGIT	6
6	ALPHA|DIGIT	6
5	RIGHT_BRACKET	7
6	RIGHT_BRACKET	7
7	AS	7
